TreeID,qSpecies,type,qAddress,SiteOrder,qSiteInfo,PlantDate,year,DBH,Latitude,Longitude
64439,Magnolia grandiflora :: Southern Magnolia,other,40 Rausch St,1,Sidewalk: Curb side : Cutout,5/26/88,1988,15,37.77652974,-122.4098643
64485,Magnolia grandiflora :: Southern Magnolia,other,729 04th Ave,1,Sidewalk: Curb side : Cutout,7/19/88,1988,9,37.77498478,-122.4617829
64522,Magnolia grandiflora :: Southern Magnolia,other,401 Baker St,2,Sidewalk: Curb side : Cutout,7/21/88,1988,3,37.77473188,-122.4412689
64736,Magnolia grandiflora :: Southern Magnolia,other,137 03rd Ave,1,Sidewalk: Curb side : Cutout,11/18/88,1988,10,37.78606831,-122.4615063
61640,Magnolia grandiflora :: Southern Magnolia,other,1201 29th Ave,1,Sidewalk: Curb side : Cutout,7/27/89,1989,4,37.76481192,-122.4880315
21624,Magnolia grandiflora :: Southern Magnolia,other,1600X Octavia St,3,Sidewalk: Curb side : Cutout,9/13/89,1989,3,37.78750361,-122.4267012
21622,Magnolia grandiflora :: Southern Magnolia,other,1600X Octavia St,1,Sidewalk: Curb side : Cutout,9/13/89,1989,3,37.78750361,-122.4267012
65409,Magnolia grandiflora :: Southern Magnolia,other,566 Mississippi St,1,Sidewalk: Curb side : Cutout,11/16/89,1989,20,37.75924188,-122.3943697
65528,Magnolia grandiflora :: Southern Magnolia,other,1406 Polk St,1,Sidewalk: Curb side : Cutout,2/20/90,1990,3,37.78980257,-122.4204439
5466,Magnolia grandiflora :: Southern Magnolia,other,600X Dolores St,6,Sidewalk: Curb side : Cutout,3/20/90,1990,25,37.7593944,-122.4260515
65767,Magnolia grandiflora :: Southern Magnolia,other,1975 Filbert St,1,Sidewalk: Curb side : Cutout,4/23/90,1990,14,37.79844337,-122.4318867
65762,Magnolia grandiflora :: Southern Magnolia,other,3002 Laguna St,1,Sidewalk: Curb side : Cutout,4/23/90,1990,13,37.79885222,-122.4307114
65936,Magnolia grandiflora :: Southern Magnolia,other,3236 Pacific Ave,1,Sidewalk: Curb side : Cutout,6/8/90,1990,2,37.7916834,-122.4483731
65965,Magnolia grandiflora :: Southern Magnolia,other,2647 23rd Ave,1,Sidewalk: Curb side : Cutout,6/21/90,1990,7,37.73825118,-122.4797532
66063,Magnolia grandiflora :: Southern Magnolia,other,1525 19th St,1,Sidewalk: Curb side : Cutout,8/6/90,1990,8,37.76114504,-122.3978649
18368,Magnolia grandiflora :: Southern Magnolia,other,635 Potrero Ave,1,Sidewalk: Curb side : Cutout,1/14/91,1991,18,37.76149509,-122.4069931
17408,Magnolia grandiflora :: Southern Magnolia,other,1795 Palou Ave,1,Sidewalk: Curb side : Cutout,2/2/91,1991,20,37.73596483,-122.3945681
17404,Magnolia grandiflora :: Southern Magnolia,other,1783 Palou Ave,1,Sidewalk: Curb side : Cutout,3/19/91,1991,30,37.73583415,-122.3943408
66780,Magnolia grandiflora :: Southern Magnolia,other,1341 Union St,1,Sidewalk: Curb side : Cutout,9/20/91,1991,10,37.79879236,-122.421539
66853,Magnolia grandiflora :: Southern Magnolia,other,1400 Jones St,1,Sidewalk: Curb side : Cutout,11/15/91,1991,7,37.79424631,-122.4146075
66972,Magnolia grandiflora :: Southern Magnolia,other,67 Cook St,1,Sidewalk: Curb side : Cutout,1/22/92,1992,8,37.78255088,-122.4523587
18415,Magnolia grandiflora :: Southern Magnolia,other,799X Potrero Ave,7,Sidewalk: Curb side : Cutout,2/6/92,1992,3,37.75933308,-122.4068041
18410,Magnolia grandiflora :: Southern Magnolia,other,799X Potrero Ave,2,Sidewalk: Curb side : Cutout,2/6/92,1992,12,37.75933308,-122.4068041
5471,Magnolia grandiflora :: Southern Magnolia,other,600X Dolores St,11,Sidewalk: Curb side : Cutout,6/2/92,1992,25,37.7593944,-122.4260515
18407,Magnolia grandiflora :: Southern Magnolia,other,1001X Potrero Ave,14,Sidewalk: Property side : Cutout,6/2/92,1992,12,37.75630714,-122.4064896
67378,Magnolia grandiflora :: Southern Magnolia,other,815 Balboa St,1,Sidewalk: Curb side : Cutout,7/27/92,1992,5,37.77699344,-122.4675438
67560,Magnolia grandiflora :: Southern Magnolia,other,627 Wisconsin St,1,Sidewalk: Curb side : Cutout,10/5/92,1992,11,37.75898422,-122.3990041
66349,Magnolia grandiflora :: Southern Magnolia,other,201 Harrison St,1,Sidewalk: Curb side : Cutout,10/6/92,1992,3,37.78759877,-122.3908531
67617,Magnolia grandiflora :: Southern Magnolia,other,811 Carolina St,1,Sidewalk: Curb side : Cutout,10/14/92,1992,19,37.75845784,-122.3999189
67657,Magnolia grandiflora :: Southern Magnolia,other,1789 McKinnon Ave,1,Sidewalk: Curb side : Cutout,11/5/92,1992,9,37.73781588,-122.392815
67711,Magnolia grandiflora :: Southern Magnolia,other,522 02nd St,2,Sidewalk: Curb side : Cutout,11/19/92,1992,5,37.7826204,-122.3932104
12784,Magnolia grandiflora :: Southern Magnolia,other,1922 Lake St,1,Sidewalk: Curb side : Cutout,3/5/93,1993,6,37.78603826,-122.4805092
17425,Magnolia grandiflora :: Southern Magnolia,other,1865 Palou Ave,1,Sidewalk: Curb side : Cutout,5/25/93,1993,3,37.73671507,-122.3958959
59116,Magnolia grandiflora :: Southern Magnolia,other,525 10th Ave,1,Sidewalk: Curb side : Cutout,8/10/93,1993,14,37.7783799,-122.4684989
68300,Magnolia grandiflora :: Southern Magnolia,other,187 15th Ave,1,Sidewalk: Curb side : Cutout,9/27/93,1993,6,37.78460461,-122.4743416
68928,Magnolia grandiflora :: Southern Magnolia,other,425 08th Ave,1,Sidewalk: Curb side : Cutout,12/29/93,1993,8,37.78039656,-122.4664552
69316,Magnolia grandiflora :: Southern Magnolia,other,1522 32nd Ave,1,Sidewalk: Curb side : Cutout,3/16/94,1994,7,37.75872423,-122.4906865
69448,Magnolia grandiflora :: Southern Magnolia,other,427 33rd Ave,1,Sidewalk: Curb side : Cutout,5/16/94,1994,11,37.78105046,-122.4934865
18443,Magnolia grandiflora :: Southern Magnolia,other,1010 Potrero Ave,1,Sidewalk: Curb side : Cutout,9/21/94,1994,18,37.75590736,-122.4067606
76185,Magnolia grandiflora :: Southern Magnolia,other,380 Webster St,11,Sidewalk: Curb side : Cutout,11/12/94,1994,4,37.77400349,-122.4290514
76081,Magnolia grandiflora :: Southern Magnolia,other,380 Webster St,7,Sidewalk: Curb side : Cutout,11/12/94,1994,4,37.77400349,-122.4290514
76159,Magnolia grandiflora :: Southern Magnolia,other,380 Webster St,10,Sidewalk: Curb side : Cutout,11/12/94,1994,4,37.77400349,-122.4290514
76205,Magnolia grandiflora :: Southern Magnolia,other,380 Webster St,12,Sidewalk: Curb side : Cutout,11/12/94,1994,4,37.77400349,-122.4290514
11386,Magnolia grandiflora :: Southern Magnolia,other,1435 Innes Ave,1,Sidewalk: Curb side : Cutout,11/16/94,1994,6,37.73759245,-122.3858143
30572,Magnolia grandiflora :: Southern Magnolia,other,128 Hermann St,1,Sidewalk: Curb side : Cutout,1/26/95,1995,8,37.77065926,-122.427331
30803,Magnolia grandiflora :: Southern Magnolia,other,136 Chilton Ave,1,Sidewalk: Curb side : Cutout,2/6/95,1995,9,37.73349501,-122.4369188
30816,Magnolia grandiflora :: Southern Magnolia,other,149 Joost Ave,1,Sidewalk: Curb side : Cutout,2/6/95,1995,11,37.73230622,-122.4386579
30997,Magnolia grandiflora :: Southern Magnolia,other,2101 Pacific Ave,2,Sidewalk: Curb side : Cutout,3/13/95,1995,9,37.79385321,-122.4302004
30996,Magnolia grandiflora :: Southern Magnolia,other,2101 Pacific Ave,3,Sidewalk: Curb side : Cutout,3/13/95,1995,7,37.79386004,-122.4300932
31431,Magnolia grandiflora :: Southern Magnolia,other,4301 21st St,4,Sidewalk: Curb side : Cutout,5/1/95,1995,8,37.75533125,-122.4390982
31434,Magnolia grandiflora :: Southern Magnolia,other,4301 21st St,1,Sidewalk: Curb side : Cutout,5/1/95,1995,4,37.75530799,-122.4393453
31433,Magnolia grandiflora :: Southern Magnolia,other,4301 21st St,2,Sidewalk: Curb side : Cutout,5/1/95,1995,5,37.75531288,-122.4392746
31609,Magnolia grandiflora :: Southern Magnolia,other,5 Lucerne St,3,Sidewalk: Curb side : Cutout,6/6/95,1995,8,37.77366441,-122.4016033
31611,Magnolia grandiflora :: Southern Magnolia,other,5 Lucerne St,1,Sidewalk: Curb side : Cutout,6/6/95,1995,2,37.77347129,-122.4013552
32101,Magnolia grandiflora :: Southern Magnolia,other,156 Hartford St,2,Sidewalk: Curb side : Cutout,8/9/95,1995,4,37.76004137,-122.4338782
32100,Magnolia grandiflora :: Southern Magnolia,other,156 Hartford St,1,Sidewalk: Curb side : Cutout,8/9/95,1995,10,37.76007908,-122.4338912
74230,Magnolia grandiflora :: Southern Magnolia,other,1011 Kearny St,1,Sidewalk: Curb side : Cutout,3/2/96,1996,10,37.79748761,-122.4054919
32338,Magnolia grandiflora :: Southern Magnolia,other,2608 Fulton St,1,Sidewalk: Curb side : Cutout,10/3/96,1996,4,37.77424723,-122.4597931
5528,Magnolia grandiflora :: Southern Magnolia,other,890 Dolores St,1,Sidewalk: Curb side : Cutout,10/7/96,1996,20,37.75523047,-122.4256249
32471,Magnolia grandiflora :: Southern Magnolia,other,69 Douglass St,1,Sidewalk: Curb side : Cutout,10/10/96,1996,11,37.76265055,-122.4394715
17406,Magnolia grandiflora :: Southern Magnolia,other,1788 Palou Ave,1,Sidewalk: Curb side : Cutout,10/28/96,1996,6,37.73601922,-122.3943299
32701,Magnolia grandiflora :: Southern Magnolia,other,825 Geary St,2,Sidewalk: Curb side : Cutout,10/29/96,1996,2,37.78617447,-122.4169431
32934,Magnolia grandiflora :: Southern Magnolia,other,1206 18th St,1,Sidewalk: Curb side : Cutout,11/1/96,1996,9,37.76274347,-122.394904
32936,Magnolia grandiflora :: Southern Magnolia,other,1224 18th St,1,Sidewalk: Curb side : Cutout,11/1/96,1996,12,37.7627328,-122.3951597
32968,Magnolia grandiflora :: Southern Magnolia,other,573 Mississippi St,1,Sidewalk: Curb side : Cutout,11/1/96,1996,10,37.75921383,-122.3941659
33155,Magnolia grandiflora :: Southern Magnolia,other,2426 33rd Ave,1,Sidewalk: Curb side : Cutout,11/5/96,1996,4,37.74185964,-122.4905676
33113,Magnolia grandiflora :: Southern Magnolia,other,2636 Filbert St,1,Sidewalk: Curb side : Cutout,11/5/96,1996,10,37.7971644,-122.4429722
33131,Magnolia grandiflora :: Southern Magnolia,other,2900 Pierce St,3,Sidewalk: Curb side : Cutout,11/5/96,1996,8,37.79692746,-122.4387522
33336,Magnolia grandiflora :: Southern Magnolia,other,1626 Union St,1,Sidewalk: Curb side : Cutout,11/14/96,1996,6,37.79835287,-122.4261452
33328,Magnolia grandiflora :: Southern Magnolia,other,1688 Green St,2,Sidewalk: Curb side : Cutout,11/14/96,1996,4,37.7973013,-122.4267697
33324,Magnolia grandiflora :: Southern Magnolia,other,3118 Gough St,1,Sidewalk: Curb side : Cutout,11/14/96,1996,4,37.80223212,-122.4280103
4412,Magnolia grandiflora :: Southern Magnolia,other,1109 Church St,1,Sidewalk: Curb side : Cutout,2/20/97,1997,3,37.75306801,-122.427467
4473,Magnolia grandiflora :: Southern Magnolia,other,1508 Church St,1,Sidewalk: Curb side : Cutout,2/20/97,1997,6,37.74674214,-122.4270401
5345,Magnolia grandiflora :: Southern Magnolia,other,185 Dolores St,1,Sidewalk: Curb side : Cutout,3/21/97,1997,25,37.76654486,-122.4264271
33926,Magnolia grandiflora :: Southern Magnolia,other,2050 Divisadero St,1,Sidewalk: Curb side : Cutout,3/25/97,1997,7,37.78884219,-122.4404764
33997,Magnolia grandiflora :: Southern Magnolia,other,2298 Union St,1,Sidewalk: Curb side : Cutout,4/23/97,1997,12,37.79698273,-122.436926
4417,Magnolia grandiflora :: Southern Magnolia,other,1128 Church St,1,Sidewalk: Curb side : Cutout,5/8/97,1997,6,37.7527465,-122.4276369
34229,Magnolia grandiflora :: Southern Magnolia,other,3340 Washington St,1,Sidewalk: Curb side : Cutout,6/24/97,1997,8,37.78990468,-122.4481544
34164,Magnolia grandiflora :: Southern Magnolia,other,2500 Broadway,3,Sidewalk: Curb side : Cutout,7/22/97,1997,5,37.79390171,-122.4384528
34954,Magnolia grandiflora :: Southern Magnolia,other,2732 Vallejo St,2,Sidewalk: Curb side : Cutout,12/17/97,1997,8,37.79435944,-122.4424451
18384,Magnolia grandiflora :: Southern Magnolia,other,808 Potrero Ave,1,Sidewalk: Curb side : Cutout,1/6/98,1998,12,37.75902694,-122.4070543
32453,Magnolia grandiflora :: Southern Magnolia,other,904X Page St,3,Sidewalk: Curb side : Cutout,2/2/98,1998,7,37.77244074,-122.4358548
34812,Magnolia grandiflora :: Southern Magnolia,other,400 38th Ave,1,Sidewalk: Curb side : Cutout,2/10/98,1998,3,37.78110669,-122.4987053
35330,Magnolia grandiflora :: Southern Magnolia,other,2106 18th St,1,Sidewalk: Curb side : Cutout,2/23/98,1998,6,37.76222042,-122.4035404
35382,Magnolia grandiflora :: Southern Magnolia,other,554 Vermont St,1,Sidewalk: Curb side : Cutout,2/23/98,1998,9,37.76261945,-122.4044061
35680,Magnolia grandiflora :: Southern Magnolia,other,888 Francisco St,2,Sidewalk: Curb side : Cutout,4/3/98,1998,4,37.80397731,-122.4196799
36185,Magnolia grandiflora :: Southern Magnolia,other,69 Palm Ave,1,Sidewalk: Curb side : Cutout,5/4/98,1998,11,37.78446811,-122.4580552
36964,Magnolia grandiflora :: Southern Magnolia,other,159 05th Ave,2,Sidewalk: Curb side : Cutout,5/29/98,1998,10,37.78580333,-122.463638
37187,Magnolia grandiflora :: Southern Magnolia,other,140 07th St,6,Sidewalk: Curb side : Cutout,6/8/98,1998,2,37.77862185,-122.4103233
37185,Magnolia grandiflora :: Southern Magnolia,other,140 07th St,1,Sidewalk: Curb side : Cutout,6/8/98,1998,2,37.77867575,-122.4104255
37982,Magnolia grandiflora :: Southern Magnolia,other,529 Texas St,2,Sidewalk: Curb side : Cutout,7/8/98,1998,10,37.75952974,-122.3951685
16930,Magnolia grandiflora :: Southern Magnolia,other,526 Oak St,1,Sidewalk: Curb side : Cutout,8/12/98,1998,3,37.77431538,-122.4287511
38564,Magnolia grandiflora :: Southern Magnolia,other,1480 Newcomb Ave,1,Sidewalk: Curb side : Cutout,9/17/98,1998,3,37.73398648,-122.3874214
38541,Magnolia grandiflora :: Southern Magnolia,other,1543 Jennings St,1,Sidewalk: Curb side : Cutout,9/17/98,1998,7,37.73029936,-122.3856542
38546,Magnolia grandiflora :: Southern Magnolia,other,1553 Jennings St,1,Sidewalk: Curb side : Cutout,9/17/98,1998,8,37.73025924,-122.3857028
5635,Magnolia grandiflora :: Southern Magnolia,other,1257 Dolores St,1,Sidewalk: Curb side : Cutout,9/30/98,1998,12,37.74929857,-122.4247607
38670,Magnolia grandiflora :: Southern Magnolia,other,947 Broderick St,1,Sidewalk: Curb side : Cutout,10/1/98,1998,6,37.77915043,-122.4404289
4407,Magnolia grandiflora :: Southern Magnolia,other,1069 Church St,1,Sidewalk: Curb side : Cutout,10/7/98,1998,12,37.75380063,-122.4275301
38769,Magnolia grandiflora :: Southern Magnolia,other,1963 McAllister St,2,Sidewalk: Curb side : Cutout,10/20/98,1998,5,37.77696716,-122.4442972
39168,Magnolia grandiflora :: Southern Magnolia,other,1020 Shotwell St,1,Sidewalk: Curb side : Cutout,11/19/98,1998,8,37.75207853,-122.4152269
27337,Magnolia grandiflora :: Southern Magnolia,other,638 Fell St,1,Sidewalk: Curb side : Cutout,12/12/98,1998,3,37.77534513,-122.4283882
27342,Magnolia grandiflora :: Southern Magnolia,other,658 Fell St,1,Sidewalk: Curb side : Cutout,12/12/98,1998,3,37.77524958,-122.4289074
6813,Magnolia grandiflora :: Southern Magnolia,other,1400X Fairfax Ave,5,Sidewalk: Curb side : Cutout,12/15/98,1998,6,37.74055337,-122.3856293
39541,Magnolia grandiflora :: Southern Magnolia,other,2009 18th St,1,Sidewalk: Curb side : Cutout,12/28/98,1998,5,37.76213711,-122.4027525
39572,Magnolia grandiflora :: Southern Magnolia,other,847 Kansas St,2,Sidewalk: Curb side : Cutout,12/28/98,1998,8,37.75897527,-122.4028893
5228,Magnolia grandiflora :: Southern Magnolia,other,1045 Divisadero St,2,Sidewalk: Curb side : Cutout,2/3/99,1999,2,37.77924999,-122.4387736
40027,Magnolia grandiflora :: Southern Magnolia,other,1454 Newcomb Ave,1,Sidewalk: Curb side : Cutout,2/3/99,1999,5,37.7337668,-122.3870293
21764,Magnolia grandiflora :: Southern Magnolia,other,2400X Taylor St,7,Sidewalk: Curb side : Cutout,2/8/99,1999,4,37.8045143,-122.4149714
40176,Magnolia grandiflora :: Southern Magnolia,other,3591 Jackson St,1,Sidewalk: Curb side : Cutout,4/26/99,1999,7,37.7899521,-122.4538283
40203,Magnolia grandiflora :: Southern Magnolia,other,567 42nd Ave,1,Sidewalk: Curb side : Cutout,5/5/99,1999,7,37.77797527,-122.5029341
41207,Magnolia grandiflora :: Southern Magnolia,other,79 Cervantes Blvd,1,Sidewalk: Curb side : Cutout,11/29/99,1999,8,37.80375371,-122.4387704
18957,Magnolia grandiflora :: Southern Magnolia,other,2870 Sacramento St,1,Sidewalk: Curb side : Cutout,5/17/00,2000,3,37.78913234,-122.4400613
42141,Magnolia grandiflora :: Southern Magnolia,other,662 15th Ave,1,Sidewalk: Curb side : Cutout,6/21/00,2000,9,37.77565081,-122.473541
42734,Magnolia grandiflora :: Southern Magnolia,other,2155 Bay Shore Blvd,6,Sidewalk: Curb side : Cutout,6/26/00,2000,24,37.71273501,-122.4007401
42975,Magnolia grandiflora :: Southern Magnolia,other,132 Colby St,1,Sidewalk: Curb side : Cutout,7/5/00,2000,7,37.72843911,-122.4138583
43095,Magnolia grandiflora :: Southern Magnolia,other,500 Leavenworth St,3,Sidewalk: Curb side : Cutout,7/7/00,2000,12,37.78583354,-122.4145856
43791,Magnolia grandiflora :: Southern Magnolia,other,166 22nd Ave,1,Sidewalk: Curb side : Cutout,7/26/00,2000,7,37.7846362,-122.481769
44102,Magnolia grandiflora :: Southern Magnolia,other,2900 Vallejo St,2,Sidewalk: Curb side : Cutout,11/7/00,2000,4,37.7939884,-122.4452789
44203,Magnolia grandiflora :: Southern Magnolia,other,590 Funston Ave,1,Sidewalk: Curb side : Cutout,12/28/00,2000,3,37.77711577,-122.4714023
18312,Magnolia grandiflora :: Southern Magnolia,other,150 Potrero Ave,1,Sidewalk: Curb side : Cutout,2/1/01,2001,3,37.76757157,-122.4078767
44401,Magnolia grandiflora :: Southern Magnolia,other,1159 Munich St,1,Sidewalk: Curb side : Cutout,3/23/01,2001,8,37.71073442,-122.4372255
44783,Magnolia grandiflora :: Southern Magnolia,other,2500 18th St,2,Sidewalk: Curb side : Cutout,4/12/01,2001,5,37.76197876,-122.4074881
44782,Magnolia grandiflora :: Southern Magnolia,other,2500 18th St,1,Sidewalk: Curb side : Cutout,4/12/01,2001,7,37.76198431,-122.4074179
44784,Magnolia grandiflora :: Southern Magnolia,other,2500 18th St,3,Sidewalk: Curb side : Cutout,4/12/01,2001,6,37.7619746,-122.4075477
45044,Magnolia grandiflora :: Southern Magnolia,other,2250 25th Ave,1,Sidewalk: Curb side : Cutout,4/30/01,2001,2,37.74556112,-122.4822435
45052,Magnolia grandiflora :: Southern Magnolia,other,1810 28th Ave,1,Sidewalk: Curb side : Cutout,5/8/01,2001,2,37.75347307,-122.486005
45374,Magnolia grandiflora :: Southern Magnolia,other,1883 25th Ave,1,Sidewalk: Curb side : Cutout,7/6/01,2001,2,37.75240896,-122.4828751
45829,Magnolia grandiflora :: Southern Magnolia,other,680 Mission St,11,Sidewalk: Curb side : Cutout,12/4/01,2001,12,37.78663598,-122.4016621
46092,Magnolia grandiflora :: Southern Magnolia,other,100 19th Ave,2,Sidewalk: Curb side : Cutout,12/10/01,2001,2,37.78579691,-122.478625
46458,Magnolia grandiflora :: Southern Magnolia,other,1150 Folsom St,2,Sidewalk: Curb side : Cutout,2/25/02,2002,7,37.7758284,-122.4091668
46353,Magnolia grandiflora :: Southern Magnolia,other,2900 Washington St,2,Sidewalk: Curb side : Cutout,2/27/02,2002,8,37.79078673,-122.4412931
46351,Magnolia grandiflora :: Southern Magnolia,other,2900 Washington St,4,Sidewalk: Curb side : Cutout,2/27/02,2002,6,37.79077161,-122.4414182
46414,Magnolia grandiflora :: Southern Magnolia,other,525X 18th St,6,Sidewalk: Curb side : Cutout,3/11/02,2002,5,37.76306415,-122.3878814
46432,Magnolia grandiflora :: Southern Magnolia,other,2St. Ankeny St,4,Sidewalk: Curb side : Cutout,3/15/02,2002,3,37.7186177,-122.4036693
46628,Magnolia grandiflora :: Southern Magnolia,other,1426 Newcomb Ave,2,Sidewalk: Curb side : Cutout,4/12/02,2002,0,37.7334595,-122.3865138
46619,Magnolia grandiflora :: Southern Magnolia,other,1559 Jerrold Ave,1,Sidewalk: Curb side : Cutout,4/12/02,2002,4,37.73831727,-122.3887376
46873,Magnolia grandiflora :: Southern Magnolia,other,1356 Vallejo St,1,Sidewalk: Curb side : Cutout,4/26/02,2002,12,37.7972692,-122.4196837
47080,Magnolia grandiflora :: Southern Magnolia,other,171 Beaumont Ave,1,Sidewalk: Curb side : Cutout,5/3/02,2002,2,37.77839284,-122.4545368
47191,Magnolia grandiflora :: Southern Magnolia,other,451 27th Ave,1,Sidewalk: Curb side : Cutout,5/8/02,2002,5,37.78096707,-122.4870396
5339,Magnolia grandiflora :: Southern Magnolia,other,161 Dolores St,1,Sidewalk: Curb side : Cutout,6/8/02,2002,6,37.76684724,-122.4264558
48032,Magnolia grandiflora :: Southern Magnolia,other,3065 Jackson St,1,Sidewalk: Curb side : Cutout,7/8/02,2002,5,37.79099898,-122.4456438
48398,Magnolia grandiflora :: Southern Magnolia,other,3919 Washington St,2,Sidewalk: Curb side : Cutout,7/23/02,2002,5,37.78855974,-122.4576907
