TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,year,DBH,PlotSize,Latitude,Longitude
184461,DPW Maintained,Cordyline australis :: Dracena Palm,2178 45th Ave,1,Sidewalk: Curb side : Cutout,Private,,,3,Width 0ft,37.74596994,-122.5037641
245616,DPW Maintained,Cordyline australis :: Dracena Palm,224 Elsie St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 5ft,37.7406216,-122.4192222
183150,DPW Maintained,Cordyline australis :: Dracena Palm,2322 46th Ave,1,Sidewalk: Curb side : Cutout,Private,,,2,Width 0ft,37.74313543,-122.5046412
183130,DPW Maintained,Cordyline australis :: Dracena Palm,2330 42nd Ave,6,Sidewalk: Curb side : Cutout,Private,,,1,Width 0ft,37.74346699,-122.5003608
245678,DPW Maintained,Cordyline australis :: Dracena Palm,246 Jersey St,1,Sidewalk: Curb side : Cutout,Private,,,10,Width 3ft,37.75075881,-122.4306201
205279,DPW Maintained,Cordyline australis :: Dracena Palm,2460 Funston Ave,3,Sidewalk: Curb side : Cutout,Private,,,6,Width 3ft,37.74228827,-122.4690146
245739,DPW Maintained,Cordyline australis :: Dracena Palm,2532 15th St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.76650055,-122.4391193
175910,DPW Maintained,Cordyline australis :: Dracena Palm,256 Peninsula Ave,1,Sidewalk: Curb side : Cutout,Private,,,9,Width 3ft,37.71219183,-122.3989182
182911,DPW Maintained,Cordyline australis :: Dracena Palm,2650 Sloat Blvd,3,Sidewalk: Curb side : Cutout,Private,,,2,Width 0ft,37.7356245,-122.5029408
245693,DPW Maintained,Cordyline australis :: Dracena Palm,267 Diamond St,1,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.75812298,-122.4368717
183397,DPW Maintained,Cordyline australis :: Dracena Palm,2677 22nd Ave,2,Sidewalk: Curb side : Cutout,Private,,,4,Width 0ft,37.73773919,-122.4786322
183396,DPW Maintained,Cordyline australis :: Dracena Palm,2677 22nd Ave,1,Sidewalk: Curb side : Cutout,Private,,,7,Width 0ft,37.7377725,-122.4786351
245606,DPW Maintained,Cordyline australis :: Dracena Palm,269 Andover St,1,Sidewalk: Curb side : Cutout,Private,,,0,Width 3ft,37.73959861,-122.4163716
182194,DPW Maintained,Cordyline australis :: Dracena Palm,2830 Lawton St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 0ft,37.75731184,-122.4933695
182309,DPW Maintained,Cordyline australis :: Dracena Palm,2845 Kirkham St,1,Sidewalk: Curb side : Cutout,Private,,,5,Width 0ft,37.75910809,-122.491724
245658,DPW Maintained,Cordyline australis :: Dracena Palm,2963 23rd St,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 3ft,37.7541965,-122.4115034
122107,DPW Maintained,Cordyline australis :: Dracena Palm,300 16th Ave,3,Sidewalk: Curb side : Cutout,Private,,,12,Width 2ft,37.78227485,-122.4751398
175901,DPW Maintained,Cordyline australis :: Dracena Palm,300 Blanken Ave,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 2ft,37.71151833,-122.3989282
175902,DPW Maintained,Cordyline australis :: Dracena Palm,300 Blanken Ave,2,Sidewalk: Curb side : Cutout,Private,,,6,Width 2ft,37.71150406,-122.3988742
182328,DPW Maintained,Cordyline australis :: Dracena Palm,3009 Kirkham St,3,Sidewalk: Curb side : Cutout,Private,,,7,Width 0ft,37.75904207,-122.4931307
182327,DPW Maintained,Cordyline australis :: Dracena Palm,3019 Kirkham St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 0ft,37.75903349,-122.4932722
182326,DPW Maintained,Cordyline australis :: Dracena Palm,3029 Kirkham St,1,Sidewalk: Curb side : Cutout,Private,,,5,Width 0ft,37.75903344,-122.4933486
126102,DPW Maintained,Cordyline australis :: Dracena Palm,3085 Clay St,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 4ft,37.78941616,-122.4439355
182355,DPW Maintained,Cordyline australis :: Dracena Palm,3131 Kirkham St,4,Sidewalk: Curb side : Cutout,Private,,,5,Width 0ft,37.75899044,-122.4944804
184677,DPW Maintained,Cordyline australis :: Dracena Palm,3313 Lawton St,3,Sidewalk: Curb side : Cutout,Private,,,3,Width 0ft,37.7569375,-122.4984163
118138,DPW Maintained,Cordyline australis :: Dracena Palm,3326 Balboa St,1,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.77591576,-122.4946221
245645,DPW Maintained,Cordyline australis :: Dracena Palm,3339 22nd St,1,Sidewalk: Curb side : Cutout,Private,,,7,Width 3ft,37.75517218,-122.4219699
121931,DPW Maintained,Cordyline australis :: Dracena Palm,352 16th Ave,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 2ft,37.7814933,-122.4750845
102768,DPW Maintained,Cordyline australis :: Dracena Palm,3546 Balboa St,4,Sidewalk: Curb side : Cutout,Private,,,10,3x3,37.77581222,-122.4971163
184613,DPW Maintained,Cordyline australis :: Dracena Palm,3550 Noriega St,2,Sidewalk: Curb side : Cutout,Private,,,2,Width 0ft,37.75322108,-122.5019335
118162,DPW Maintained,Cordyline australis :: Dracena Palm,3620 Balboa St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.77577193,-122.4977948
184398,DPW Maintained,Cordyline australis :: Dracena Palm,3622 Quintara St,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 0ft,37.74747425,-122.5043836
245708,DPW Maintained,Cordyline australis :: Dracena Palm,3710 21st St,2,Sidewalk: Curb side : Cutout,Private,,,4,Width 3ft,37.75639825,-122.4304654
73634,DPW Maintained,Cordyline australis :: Dracena Palm,3729 Balboa St,1,Sidewalk: Curb side : Cutout,Private,,,5,3x6,37.77556096,-122.4988938
245710,DPW Maintained,Cordyline australis :: Dracena Palm,3840 21st St,1,Sidewalk: Curb side : Cutout,Private,,,10,Width 3ft,37.75622803,-122.4333401
245563,DPW Maintained,Cordyline australis :: Dracena Palm,397 San Jose Ave,2,Sidewalk: Curb side : Cutout,Private,,,6,Width 3ft,37.74900391,-122.4212239
245642,DPW Maintained,Cordyline australis :: Dracena Palm,397 San Jose Ave,3,Sidewalk: Curb side : Cutout,Private,,,4,Width 5ft,37.74901388,-122.421222
245640,DPW Maintained,Cordyline australis :: Dracena Palm,399 San Jose Ave,3,Sidewalk: Curb side : Cutout,Private,,,3,Width 5ft,37.74898538,-122.4212232
126100,DPW Maintained,Cordyline australis :: Dracena Palm,4 Kimball Pl,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 4ft,37.79171578,-122.416188
118072,DPW Maintained,Cordyline australis :: Dracena Palm,400 35th Ave,2,Sidewalk: Curb side : Cutout,Private,,,6,Width 2ft,37.78136837,-122.4954931
245574,DPW Maintained,Cordyline australis :: Dracena Palm,4185 26th St,2,Sidewalk: Curb side : Cutout,Private,,,6,Width 2ft,37.74807309,-122.4332658
245676,DPW Maintained,Cordyline australis :: Dracena Palm,4287 23rd St,1,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.75258433,-122.4383081
175982,DPW Maintained,Cordyline australis :: Dracena Palm,433 Rolph St,1,Sidewalk: Curb side : Cutout,Private,,,2,Width 6ft,37.71256751,-122.4343548
245620,DPW Maintained,Cordyline australis :: Dracena Palm,44 Elsie St,3,Sidewalk: Curb side : Cutout,Private,,,9,Width 3ft,37.74395861,-122.4170059
245692,DPW Maintained,Cordyline australis :: Dracena Palm,4534 19th St,2,Sidewalk: Curb side : Cutout,Private,,,5,Width 3ft,37.75905316,-122.439878
245650,DPW Maintained,Cordyline australis :: Dracena Palm,472 Bartlett St,1,Sidewalk: Curb side : Cutout,Private,,,21,Width 3ft,37.74948502,-122.4193721
245649,DPW Maintained,Cordyline australis :: Dracena Palm,472 Bartlett St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.74946294,-122.4193796
245521,DPW Maintained,Cordyline australis :: Dracena Palm,5 Parnassus Ave,3,Sidewalk: Curb side : Cutout,Private,,,9,Width 4ft,37.76505158,-122.4478402
245522,DPW Maintained,Cordyline australis :: Dracena Palm,5 Parnassus Ave,4,Sidewalk: Curb side : Cutout,Private,,,18,Width 4ft,37.76505987,-122.4477668
12588,DPW Maintained,Cordyline australis :: Dracena Palm,501 Lake St,1,Sidewalk: Curb side : Cutout,Private,,,40,3X3,37.78655162,-122.4651876
118852,DPW Maintained,Cordyline australis :: Dracena Palm,518 47th Ave,1,Sidewalk: Curb side : Cutout,Private,,,12,Width 3ft,37.77850353,-122.508196
245515,DPW Maintained,Cordyline australis :: Dracena Palm,531 Belvedere St,1,Sidewalk: Curb side : Cutout,Private,,,21,Width 5ft,37.76291572,-122.4480854
245513,DPW Maintained,Cordyline australis :: Dracena Palm,540 Belvedere St,2,Sidewalk: Curb side : Cutout,Private,,,13,Width 2ft,37.76274132,-122.4479312
245675,DPW Maintained,Cordyline australis :: Dracena Palm,549 Jersey St,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 3ft,37.75023168,-122.4373213
205368,DPW Maintained,Cordyline australis :: Dracena Palm,609 Faxon Ave,1,Sidewalk: Curb side : Cutout,Private,,,13,Width 3ft,37.72496061,-122.4600019
245736,DPW Maintained,Cordyline australis :: Dracena Palm,63 Walter St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.76818974,-122.4322875
245570,DPW Maintained,Cordyline australis :: Dracena Palm,635 27th St,1,Sidewalk: Curb side : Cutout,Private,,,5,Width 2ft,37.74640692,-122.4345856
245609,DPW Maintained,Cordyline australis :: Dracena Palm,669 Ellsworth St,2,Sidewalk: Curb side : Cutout,Private,,,7,Width 3ft,37.73496098,-122.4148654
245528,DPW Maintained,Cordyline australis :: Dracena Palm,670 Ellsworth St,1,Sidewalk: Curb side : Cutout,Private,,,8,Width 3ft,37.73504545,-122.4149591
245700,DPW Maintained,Cordyline australis :: Dracena Palm,689 Noe St,2,Sidewalk: Curb side : Cutout,Private,,,17,Width 3ft,37.75808433,-122.4324089
246168,DPW Maintained,Cordyline australis :: Dracena Palm,783 Buena Vista Ave West,1,Sidewalk: Curb side : Cutout,Private,,,4,Width 0ft,37.76871522,-122.4435302
245539,DPW Maintained,Cordyline australis :: Dracena Palm,80 Santa Marina St,1,Sidewalk: Curb side : Cutout,Private,,,23,Width 3ft,37.73988553,-122.4214148
205277,DPW Maintained,Cordyline australis :: Dracena Palm,800 Pacheco St,6,Sidewalk: Curb side : Cutout,Private,,,6,Width 2ft,37.75075354,-122.4723888
205278,DPW Maintained,Cordyline australis :: Dracena Palm,800 Pacheco St,7,Sidewalk: Curb side : Cutout,Private,,,7,Width 2ft,37.75075508,-122.472418
118545,DPW Maintained,Cordyline australis :: Dracena Palm,8200 Geary Blvd,4,Sidewalk: Curb side : Cutout,Private,,,4,Width 2ft,37.77912638,-122.5075586
118546,DPW Maintained,Cordyline australis :: Dracena Palm,8200 Geary Blvd,5,Sidewalk: Curb side : Cutout,Private,,,3,Width 2ft,37.77912638,-122.5075983
80000,DPW Maintained,Cordyline australis :: Dracena Palm,8250 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,,,4,,37.77910991,-122.5079429
245686,DPW Maintained,Cordyline australis :: Dracena Palm,84 Pond St,2,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.76286035,-122.4321775
175923,DPW Maintained,Cordyline australis :: Dracena Palm,89 Lyell St,1,Sidewalk: Curb side : Cutout,Private,,,7,Width 3ft,37.73116638,-122.4314206
245524,DPW Maintained,Cordyline australis :: Dracena Palm,905 Clayton St,2,Sidewalk: Curb side : Cutout,Private,,,22,Width 4ft,37.76496613,-122.4476786
245491,DPW Maintained,Cordyline australis :: Dracena Palm,922 Treat Ave,1,Sidewalk: Curb side : Cutout,Private,,,6,Width 6ft,37.75527597,-122.41333
245568,DPW Maintained,Cordyline australis :: Dracena Palm,926 Elizabeth St,1,Sidewalk: Curb side : Cutout,Private,,,39,Width 4ft,37.75172517,-122.4412094
245602,DPW Maintained,Cordyline australis :: Dracena Palm,946 Ashbury St,1,Sidewalk: Curb side : Cutout,Private,,,13,Width 3ft,37.76499595,-122.445838
175919,DPW Maintained,Cordyline australis :: Dracena Palm,95 Delta St,5,Sidewalk: Curb side : Cutout,Private,,,3,Width 3ft,37.71833617,-122.4069869
175918,DPW Maintained,Cordyline australis :: Dracena Palm,95 Delta St,3,Sidewalk: Curb side : Cutout,Private,,,4,Width 3ft,37.71825149,-122.4070249
175889,DPW Maintained,Cordyline australis :: Dracena Palm,963 Edinburgh St,1,Sidewalk: Curb side : Cutout,Private,,,10,Width 3ft,37.71496067,-122.4366381
175981,DPW Maintained,Cordyline australis :: Dracena Palm,967 Prague St,2,Sidewalk: Curb side : Cutout,Private,,,5,Width 3ft,37.70996421,-122.4362798
245512,DPW Maintained,Cordyline australis :: Dracena Palm,106 Chattanooga St,1,Sidewalk: Curb side : Pot,Private,,,1,Width 4ft,37.75471481,-122.4266809
245580,DPW Maintained,Cordyline australis :: Dracena Palm,1481 Noe St,1,Sidewalk: Curb side : Pot,Private,,,8,Width 3ft,37.74534597,-122.4311558
245547,DPW Maintained,Cordyline australis :: Dracena Palm,2104 Folsom St,1,Sidewalk: Curb side : Pot,Private,,,5,Width 2ft,37.76349261,-122.4152323
245579,DPW Maintained,Cordyline australis :: Dracena Palm,2211 Castro St,7,Sidewalk: Curb side : Pot,Private,,,34,Width 10ft,37.74382276,-122.4332449
245578,DPW Maintained,Cordyline australis :: Dracena Palm,2211 Castro St,6,Sidewalk: Curb side : Pot,Private,,,16,,37.74378831,-122.4332464
245577,DPW Maintained,Cordyline australis :: Dracena Palm,2211 Castro St,4,Sidewalk: Curb side : Pot,Private,,,29,,37.74377969,-122.4332402
245576,DPW Maintained,Cordyline australis :: Dracena Palm,2211 Castro St,3,Sidewalk: Curb side : Pot,Private,,,24,,37.74374586,-122.4332425
245727,DPW Maintained,Cordyline australis :: Dracena Palm,2423 Market St,20,Sidewalk: Curb side : Pot,Private,,,4,Width 8ft,37.76243997,-122.4353681
182213,DPW Maintained,Cordyline australis :: Dracena Palm,2730 Lawton St,1,Sidewalk: Curb side : Pot,Private,,,5,Width 0ft,37.75735939,-122.4923712
245657,DPW Maintained,Cordyline australis :: Dracena Palm,3028 25th St,2,Sidewalk: Curb side : Pot,Private,,,2,Width 3ft,37.75115745,-122.4106802
245670,DPW Maintained,Cordyline australis :: Dracena Palm,7 28th St,1,Sidewalk: Curb side : Pot,Private,,,3,Width 3ft,37.74551521,-122.4224372
245556,DPW Maintained,Cordyline australis :: Dracena Palm,939 Valencia St,3,Sidewalk: Curb side : Pot,Private,,,10,Width 2ft,37.75783161,-122.4210961
245507,DPW Maintained,Cordyline australis :: Dracena Palm,107 Valley St,4,Sidewalk: Curb side : Yard,Private,,,5,Width 4ft,37.74455126,-122.4248561
245628,DPW Maintained,Cordyline australis :: Dracena Palm,108 Appleton Ave,1,Sidewalk: Curb side : Yard,Private,,,3,Width 3ft,37.73822051,-122.4225534
189316,DPW Maintained,Cordyline australis :: Dracena Palm,1089 Jamestown Ave,1,Sidewalk: Curb side : Yard,Private,,,3,,37.71945899,-122.395391
189318,DPW Maintained,Cordyline australis :: Dracena Palm,1121 Jamestown Ave,9,Sidewalk: Curb side : Yard,Private,,,8,,37.71969072,-122.3958358
189319,DPW Maintained,Cordyline australis :: Dracena Palm,1121 Jamestown Ave,13,Sidewalk: Curb side : Yard,Private,,,6,,37.71964673,-122.3957624
205281,DPW Maintained,Cordyline australis :: Dracena Palm,123 Ortega St,1,Sidewalk: Curb side : Yard,Private,,,11,Width 2ft,37.75278309,-122.4653145
182058,DPW Maintained,Cordyline australis :: Dracena Palm,1358 30th Ave,1,Sidewalk: Curb side : Yard,Private,,,5,Width 0ft,37.76191976,-122.4887526
205261,DPW Maintained,Cordyline australis :: Dracena Palm,1450 16th Ave,2,Sidewalk: Curb side : Yard,Private,,,7,Width 5ft,37.76086763,-122.47364
182256,DPW Maintained,Cordyline australis :: Dracena Palm,1455 35th Ave,3,Sidewalk: Curb side : Yard,Private,,,4,Width 0ft,37.75988018,-122.4941392
182347,DPW Maintained,Cordyline australis :: Dracena Palm,1506 33rd Ave,1,Sidewalk: Curb side : Yard,Private,,,3,Width 0ft,37.75894959,-122.4917719
205369,DPW Maintained,Cordyline australis :: Dracena Palm,151 Elmwood Way,3,Sidewalk: Curb side : Yard,Private,,,7,Width 3ft,37.72588996,-122.4595389
182381,DPW Maintained,Cordyline australis :: Dracena Palm,1517 35th Ave,2,Sidewalk: Curb side : Yard,Private,,,4,Width 0ft,37.75867724,-122.4940498
182470,DPW Maintained,Cordyline australis :: Dracena Palm,1534 33rd Ave,1,Sidewalk: Curb side : Yard,Private,,,1,Width 0ft,37.75846915,-122.4917369
182512,DPW Maintained,Cordyline australis :: Dracena Palm,1564 36th Ave,1,Sidewalk: Curb side : Yard,Private,,,3,Width 0ft,37.75779458,-122.4949186
182516,DPW Maintained,Cordyline australis :: Dracena Palm,1575 35th Ave,1,Sidewalk: Curb side : Yard,Private,,,4,Width 0ft,37.75771029,-122.4939872
182527,DPW Maintained,Cordyline australis :: Dracena Palm,1579 35th Ave,1,Sidewalk: Curb side : Yard,Private,,,11,Width 0ft,37.75763702,-122.493982
205356,Undocumented,Cordyline australis :: Dracena Palm,159 Dorantes Ave,3,Sidewalk: Curb side : Yard,Private,,,18,Width 3ft,37.74541933,-122.4641069
205357,Undocumented,Cordyline australis :: Dracena Palm,159 Dorantes Ave,2,Sidewalk: Curb side : Yard,Private,,,5,Width 3ft,37.74539501,-122.4641511
182201,DPW Maintained,Cordyline australis :: Dracena Palm,1590 33rd Ave,1,Sidewalk: Curb side : Yard,Private,,,12,Width 0ft,37.75751143,-122.4916691
184492,DPW Maintained,Cordyline australis :: Dracena Palm,1834 48th Ave,1,Sidewalk: Curb side : Yard,Private,,,2,Width 0ft,37.75215492,-122.5074183
205253,DPW Maintained,Cordyline australis :: Dracena Palm,1976 16th Ave,1,Sidewalk: Curb side : Yard,Private,,,8,Width 3ft,37.75109013,-122.4729554
205254,DPW Maintained,Cordyline australis :: Dracena Palm,1976 16th Ave,2,Sidewalk: Curb side : Yard,Private,,,4,Width 3ft,37.75113378,-122.4729594
175909,DPW Maintained,Cordyline australis :: Dracena Palm,200 Nueva Ave,3,Sidewalk: Curb side : Yard,Private,,,4,Width 3ft,37.71099319,-122.3974966
175905,DPW Maintained,Cordyline australis :: Dracena Palm,205 Nueva Ave,2,Sidewalk: Curb side : Yard,Private,,,16,Width 3ft,37.71090575,-122.3973863
175913,DPW Maintained,Cordyline australis :: Dracena Palm,21 Baltimore Way,1,Sidewalk: Curb side : Yard,Private,,,28,Width 4ft,37.70982459,-122.4309741
245721,DPW Maintained,Cordyline australis :: Dracena Palm,2423 Market St,14,Sidewalk: Curb side : Yard,Private,,,9,Width 8ft,37.76235447,-122.4355282
245722,DPW Maintained,Cordyline australis :: Dracena Palm,2423 Market St,15,Sidewalk: Curb side : Yard,Private,,,4,Width 8ft,37.7623844,-122.4354698
245719,DPW Maintained,Cordyline australis :: Dracena Palm,2423 Market St,12,Sidewalk: Curb side : Yard,Private,,,6,Width 8ft,37.76232626,-122.4355887
245741,DPW Maintained,Cordyline australis :: Dracena Palm,25 Temple St,3,Sidewalk: Curb side : Yard,Private,,,13,Width 3ft,37.76218988,-122.4432547
126105,DPW Maintained,Cordyline australis :: Dracena Palm,2520 Baker St,4,Sidewalk: Curb side : Yard,Private,,,12,Width 4ft,37.79424051,-122.4450029
126103,DPW Maintained,Cordyline australis :: Dracena Palm,2520 Baker St,1,Sidewalk: Curb side : Yard,Private,,,11,Width 4ft,37.79409822,-122.4449794
183391,DPW Maintained,Cordyline australis :: Dracena Palm,2670 24th Ave,1,Sidewalk: Curb side : Yard,Private,,,4,Width 0ft,37.73780113,-122.4806189
183408,DPW Maintained,Cordyline australis :: Dracena Palm,2681 22nd Ave,1,Sidewalk: Curb side : Yard,Private,,,5,Width 0ft,37.73769875,-122.4786281
205366,DPW Maintained,Cordyline australis :: Dracena Palm,280 Magellan Ave,2,Sidewalk: Curb side : Yard,Private,,,11,Width 4ft,37.74664366,-122.4613931
182222,DPW Maintained,Cordyline australis :: Dracena Palm,2840 Lawton St,1,Sidewalk: Curb side : Yard,Private,,,3,Width 0ft,37.75730607,-122.4935125
117094,Undocumented,Cordyline australis :: Dracena Palm,2X 09TH AVE,5,Sidewalk: Curb side : Yard,Private,,,36,3x3,37.78669472,-122.4677265
205303,DPW Maintained,Cordyline australis :: Dracena Palm,301 Kensington Way,2,Sidewalk: Curb side : Yard,Private,,,11,Width 4ft,37.74294126,-122.4620565
245695,DPW Maintained,Cordyline australis :: Dracena Palm,310 Liberty St,57,Sidewalk: Curb side : Yard,Private,,,5,Width 3ft,37.75717309,-122.4300712
205407,DPW Maintained,Cordyline australis :: Dracena Palm,32 Malta Dr,18,Sidewalk: Curb side : Yard,Private,,,16,Width 3ft,37.73529289,-122.4439305
118141,DPW Maintained,Cordyline australis :: Dracena Palm,3338 Balboa St,3,Sidewalk: Curb side : Yard,Private,,,4,Width 3ft,37.77589691,-122.4949712
118126,DPW Maintained,Cordyline australis :: Dracena Palm,3401 Balboa St,1,Sidewalk: Curb side : Yard,Private,,,6,Width 3ft,37.77572369,-122.4953896
118143,DPW Maintained,Cordyline australis :: Dracena Palm,3404 Balboa St,2,Sidewalk: Curb side : Yard,Private,,,4,Width 3ft,37.77587807,-122.4954226
118124,DPW Maintained,Cordyline australis :: Dracena Palm,3421 Balboa St,1,Sidewalk: Curb side : Yard,Private,,,6,Width 3ft,37.77571457,-122.4956195
